cancer	subtype	gene	AYA_mut	AYA_wt	OA_mut	OA_wt	AYA_mut_ratio	OA_mut_ratio	Diff_AYA_OA	Higher_in_AYA	P
Lymphoid tumor	MTNN	APH1A	0	0	0	10	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	RUNX1	0	15	3	58	0.000000	0.049180	0.049180	0	fisher.test(matrix(c(0,15,3,58),nrow=2))$p.value
Lymphoid tumor	MTNN	SLC19A1	0	0	0	3	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,3),nrow=2))$p.value
Lymphoid tumor	MTNN	SMARCA4	0	12	0	54	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,54),nrow=2))$p.value
Lymphoid tumor	MTNN	AKT2	0	12	0	54	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,54),nrow=2))$p.value
Lymphoid tumor	MTNN	KMT2C	0	8	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,32),nrow=2))$p.value
Lymphoid tumor	MTNN	RPS26	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
Lymphoid tumor	MTNN	RAD21	1	14	4	55	0.066667	0.067797	0.001130	0	fisher.test(matrix(c(1,14,4,55),nrow=2))$p.value
Lymphoid tumor	MTNN	ABL1	0	15	1	62	0.000000	0.015873	0.015873	0	fisher.test(matrix(c(0,15,1,62),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST1H1E	0	0	0	16	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,16),nrow=2))$p.value
Lymphoid tumor	MTNN	CHUK	0	0	0	3	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,3),nrow=2))$p.value
Lymphoid tumor	MTNN	CRLF2	0	12	0	51	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,51),nrow=2))$p.value
Lymphoid tumor	MTNN	HGF	0	8	0	35	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,35),nrow=2))$p.value
Lymphoid tumor	MTNN	DNM2	0	3	0	17	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,17),nrow=2))$p.value
Lymphoid tumor	MTNN	PTPN2	0	0	0	13	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,13),nrow=2))$p.value
Lymphoid tumor	MTNN	GATA3	0	14	0	54	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,54),nrow=2))$p.value
Lymphoid tumor	MTNN	TBX3	0	8	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,32),nrow=2))$p.value
Lymphoid tumor	MTNN	RB1	0	14	0	55	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,55),nrow=2))$p.value
Lymphoid tumor	MTNN	BACH1	0	0	0	3	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,3),nrow=2))$p.value
Lymphoid tumor	MTNN	S1PR2	0	0	0	9	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,9),nrow=2))$p.value
Lymphoid tumor	MTNN	KLHL6	0	6	0	25	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,6,0,25),nrow=2))$p.value
Lymphoid tumor	MTNN	FHIT	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	MTNN	KDR	0	12	1	55	0.000000	0.017857	0.017857	0	fisher.test(matrix(c(0,12,1,55),nrow=2))$p.value
Lymphoid tumor	MTNN	HRAS	0	15	1	64	0.000000	0.015385	0.015385	0	fisher.test(matrix(c(0,15,1,64),nrow=2))$p.value
Lymphoid tumor	MTNN	FRS2	0	5	0	20	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,20),nrow=2))$p.value
Lymphoid tumor	MTNN	FLT1	0	12	0	55	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,55),nrow=2))$p.value
Lymphoid tumor	MTNN	STAT5A	0	2	0	23	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,23),nrow=2))$p.value
Lymphoid tumor	MTNN	STAT3	0	14	1	53	0.000000	0.018519	0.018519	0	fisher.test(matrix(c(0,14,1,53),nrow=2))$p.value
Lymphoid tumor	MTNN	CDC73	1	11	2	52	0.083333	0.037037	0.046296	1	fisher.test(matrix(c(1,11,2,52),nrow=2))$p.value
Lymphoid tumor	MTNN	PLCG2	0	2	0	23	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,23),nrow=2))$p.value
Lymphoid tumor	MTNN	MEN1	0	12	0	54	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,54),nrow=2))$p.value
Lymphoid tumor	MTNN	CYP1B1	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	MTNN	CXCR4	0	10	1	36	0.000000	0.027027	0.027027	0	fisher.test(matrix(c(0,10,1,36),nrow=2))$p.value
Lymphoid tumor	MTNN	TOP1	0	7	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,32),nrow=2))$p.value
Lymphoid tumor	MTNN	ETS1	0	7	0	20	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,20),nrow=2))$p.value
Lymphoid tumor	MTNN	CDK12	0	11	1	41	0.000000	0.023810	0.023810	0	fisher.test(matrix(c(0,11,1,41),nrow=2))$p.value
Lymphoid tumor	MTNN	SMARCD1	0	3	0	16	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,16),nrow=2))$p.value
Lymphoid tumor	MTNN	MYCL	0	12	1	53	0.000000	0.018519	0.018519	0	fisher.test(matrix(c(0,12,1,53),nrow=2))$p.value
Lymphoid tumor	MTNN	POT1	0	9	3	30	0.000000	0.090909	0.090909	0	fisher.test(matrix(c(0,9,3,30),nrow=2))$p.value
Lymphoid tumor	MTNN	FGF10	0	5	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,24),nrow=2))$p.value
Lymphoid tumor	MTNN	KDM6A	0	15	0	60	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,60),nrow=2))$p.value
Lymphoid tumor	MTNN	SERP2	0	0	0	9	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,9),nrow=2))$p.value
Lymphoid tumor	MTNN	SOCS1	0	12	2	50	0.000000	0.038462	0.038462	0	fisher.test(matrix(c(0,12,2,50),nrow=2))$p.value
Lymphoid tumor	MTNN	C11orf30	0	5	0	23	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,23),nrow=2))$p.value
Lymphoid tumor	MTNN	ERBB2	0	12	1	57	0.000000	0.017241	0.017241	0	fisher.test(matrix(c(0,12,1,57),nrow=2))$p.value
Lymphoid tumor	MTNN	CD79B	0	14	1	51	0.000000	0.019231	0.019231	0	fisher.test(matrix(c(0,14,1,51),nrow=2))$p.value
Lymphoid tumor	MTNN	AMER1	0	8	0	34	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,34),nrow=2))$p.value
Lymphoid tumor	MTNN	SDHB	0	12	1	52	0.000000	0.018868	0.018868	0	fisher.test(matrix(c(0,12,1,52),nrow=2))$p.value
Lymphoid tumor	MTNN	ABCG2	0	0	0	3	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,3),nrow=2))$p.value
Lymphoid tumor	MTNN	EBF1	0	7	0	20	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,20),nrow=2))$p.value
Lymphoid tumor	MTNN	UMPS	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	MTNN	MPL	0	15	1	61	0.000000	0.016129	0.016129	0	fisher.test(matrix(c(0,15,1,61),nrow=2))$p.value
Lymphoid tumor	MTNN	ASXL1	0	15	1	61	0.000000	0.016129	0.016129	0	fisher.test(matrix(c(0,15,1,61),nrow=2))$p.value
Lymphoid tumor	MTNN	NBN	1	11	3	51	0.083333	0.055556	0.027778	1	fisher.test(matrix(c(1,11,3,51),nrow=2))$p.value
Lymphoid tumor	MTNN	BCL2	0	11	0	52	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,11,0,52),nrow=2))$p.value
Lymphoid tumor	MTNN	SH2B3	0	14	0	54	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,14,0,54),nrow=2))$p.value
Lymphoid tumor	MTNN	RPS14	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
Lymphoid tumor	MTNN	ZRSR2	0	15	0	61	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,61),nrow=2))$p.value
Lymphoid tumor	MTNN	PRKAR1A	0	12	1	51	0.000000	0.019231	0.019231	0	fisher.test(matrix(c(0,12,1,51),nrow=2))$p.value
Lymphoid tumor	MTNN	TSHR	0	11	1	42	0.000000	0.023256	0.023256	0	fisher.test(matrix(c(0,11,1,42),nrow=2))$p.value
Lymphoid tumor	MTNN	SLC22A2	0	0	0	3	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,3),nrow=2))$p.value
Lymphoid tumor	MTNN	INPP4B	0	8	0	31	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,31),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST1H2AL	0	0	0	13	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,13),nrow=2))$p.value
Lymphoid tumor	MTNN	NCOA3	0	7	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,21),nrow=2))$p.value
Lymphoid tumor	MTNN	TRAF7	0	11	1	35	0.000000	0.027778	0.027778	0	fisher.test(matrix(c(0,11,1,35),nrow=2))$p.value
Lymphoid tumor	MTNN	ERCC4	0	7	1	42	0.000000	0.023256	0.023256	0	fisher.test(matrix(c(0,7,1,42),nrow=2))$p.value
Lymphoid tumor	MTNN	ERRFI1	0	7	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,24),nrow=2))$p.value
Lymphoid tumor	MTNN	LATS2	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	BBC3	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	ARID5B	0	8	0	22	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,22),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST2H3D	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	RAC1	1	10	0	38	0.090909	0.000000	0.090909	1	fisher.test(matrix(c(1,10,0,38),nrow=2))$p.value
Lymphoid tumor	MTNN	SOX9	0	12	1	45	0.000000	0.021739	0.021739	0	fisher.test(matrix(c(0,12,1,45),nrow=2))$p.value
Lymphoid tumor	MTNN	SMAD3	0	8	0	26	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,26),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST1H3A	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	PTPRD	0	8	0	33	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,33),nrow=2))$p.value
Lymphoid tumor	MTNN	PMS1	0	12	1	47	0.000000	0.020833	0.020833	0	fisher.test(matrix(c(0,12,1,47),nrow=2))$p.value
Lymphoid tumor	MTNN	CDKN1A	0	12	1	45	0.000000	0.021739	0.021739	0	fisher.test(matrix(c(0,12,1,45),nrow=2))$p.value
Lymphoid tumor	MTNN	IFNGR1	0	3	0	13	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,13),nrow=2))$p.value
Lymphoid tumor	MTNN	PDPK1	0	6	0	18	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,6,0,18),nrow=2))$p.value
Lymphoid tumor	MTNN	YES1	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	MAPK3	0	2	0	11	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,11),nrow=2))$p.value
Lymphoid tumor	MTNN	XRCC2	0	5	3	23	0.000000	0.115385	0.115385	0	fisher.test(matrix(c(0,5,3,23),nrow=2))$p.value
Lymphoid tumor	MTNN	INHA	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	AXIN2	0	11	1	33	0.000000	0.029412	0.029412	0	fisher.test(matrix(c(0,11,1,33),nrow=2))$p.value
Lymphoid tumor	MTNN	PTPRT	0	8	0	26	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,26),nrow=2))$p.value
Lymphoid tumor	MTNN	TCF7L2	0	11	0	46	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,11,0,46),nrow=2))$p.value
Lymphoid tumor	MTNN	BMPR1A	0	10	0	47	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,10,0,47),nrow=2))$p.value
Lymphoid tumor	MTNN	MAX	0	9	1	25	0.000000	0.038462	0.038462	0	fisher.test(matrix(c(0,9,1,25),nrow=2))$p.value
Lymphoid tumor	MTNN	H3F3B	0	10	0	29	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,10,0,29),nrow=2))$p.value
Lymphoid tumor	MTNN	ERCC3	0	7	1	41	0.000000	0.023810	0.023810	0	fisher.test(matrix(c(0,7,1,41),nrow=2))$p.value
Lymphoid tumor	MTNN	RPS6KB2	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	PIK3CB	0	3	0	20	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,20),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST1H3H	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	STK40	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	ERCC5	0	7	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,42),nrow=2))$p.value
Lymphoid tumor	MTNN	MST1R	0	2	0	15	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,15),nrow=2))$p.value
Lymphoid tumor	MTNN	CTLA4	0	6	1	22	0.000000	0.043478	0.043478	0	fisher.test(matrix(c(0,6,1,22),nrow=2))$p.value
Lymphoid tumor	MTNN	RBM10	0	11	0	34	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,11,0,34),nrow=2))$p.value
Lymphoid tumor	MTNN	DICER1	0	12	1	47	0.000000	0.020833	0.020833	0	fisher.test(matrix(c(0,12,1,47),nrow=2))$p.value
Lymphoid tumor	MTNN	CUL3	0	8	0	26	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,26),nrow=2))$p.value
Lymphoid tumor	MTNN	RIT1	0	11	1	33	0.000000	0.029412	0.029412	0	fisher.test(matrix(c(0,11,1,33),nrow=2))$p.value
Lymphoid tumor	MTNN	FOXA1	0	11	0	36	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,11,0,36),nrow=2))$p.value
Lymphoid tumor	MTNN	FAT1	0	11	2	35	0.000000	0.054054	0.054054	0	fisher.test(matrix(c(0,11,2,35),nrow=2))$p.value
Lymphoid tumor	MTNN	RECQL4	0	9	5	37	0.000000	0.119048	0.119048	0	fisher.test(matrix(c(0,9,5,37),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST1H3C	0	8	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,21),nrow=2))$p.value
Lymphoid tumor	MTNN	PPM1D	1	9	1	24	0.100000	0.040000	0.060000	1	fisher.test(matrix(c(1,9,1,24),nrow=2))$p.value
Lymphoid tumor	MTNN	RYBP	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	RFWD2	0	4	0	22	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,22),nrow=2))$p.value
Lymphoid tumor	MTNN	DCUN1D1	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	ZFHX3	0	7	0	17	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,17),nrow=2))$p.value
Lymphoid tumor	MTNN	TET1	0	6	0	30	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,6,0,30),nrow=2))$p.value
Lymphoid tumor	MTNN	PHOX2B	0	12	1	47	0.000000	0.020833	0.020833	0	fisher.test(matrix(c(0,12,1,47),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST1H2BD	0	3	0	13	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,13),nrow=2))$p.value
Lymphoid tumor	MTNN	ARID1B	0	12	0	49	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,49),nrow=2))$p.value
Lymphoid tumor	MTNN	GPS2	0	2	0	11	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,11),nrow=2))$p.value
Lymphoid tumor	MTNN	DNMT3B	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	FYN	0	8	0	19	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,19),nrow=2))$p.value
Lymphoid tumor	MTNN	ASXL2	0	10	0	19	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,10,0,19),nrow=2))$p.value
Lymphoid tumor	MTNN	CENPA	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	PARK2	0	12	0	46	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,46),nrow=2))$p.value
Lymphoid tumor	MTNN	RHEB	1	9	3	29	0.100000	0.093750	0.006250	1	fisher.test(matrix(c(1,9,3,29),nrow=2))$p.value
Lymphoid tumor	MTNN	CALR	0	14	1	45	0.000000	0.021739	0.021739	0	fisher.test(matrix(c(0,14,1,45),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST2H3C	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	ICOSLG	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	EGFL7	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	MST1	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	RAB35	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	XIAP	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	H3F3A	0	12	0	49	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,12,0,49),nrow=2))$p.value
Lymphoid tumor	MTNN	E2F3	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST1H3I	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	MDC1	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST3H3	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	CD276	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	MGA	0	10	0	25	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,10,0,25),nrow=2))$p.value
Lymphoid tumor	MTNN	TCEB1	0	10	0	25	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,10,0,25),nrow=2))$p.value
Lymphoid tumor	MTNN	ACVR1	0	10	1	31	0.000000	0.031250	0.031250	0	fisher.test(matrix(c(0,10,1,31),nrow=2))$p.value
Lymphoid tumor	MTNN	EIF4A2	0	2	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST1H3E	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	EIF4E	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	PAK1	0	8	0	19	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,19),nrow=2))$p.value
Lymphoid tumor	MTNN	BCL2L11	0	3	0	16	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,16),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST1H3F	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	PIK3CD	0	3	2	18	0.000000	0.100000	0.100000	0	fisher.test(matrix(c(0,3,2,18),nrow=2))$p.value
Lymphoid tumor	MTNN	IL10	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	SDHAF2	0	10	0	47	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,10,0,47),nrow=2))$p.value
Lymphoid tumor	MTNN	DNMT1	0	8	0	22	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,22),nrow=2))$p.value
Lymphoid tumor	MTNN	KLF4	0	11	1	35	0.000000	0.027778	0.027778	0	fisher.test(matrix(c(0,11,1,35),nrow=2))$p.value
Lymphoid tumor	MTNN	TERT	0	14	2	51	0.000000	0.037736	0.037736	0	fisher.test(matrix(c(0,14,2,51),nrow=2))$p.value
Lymphoid tumor	MTNN	MYOD1	0	6	0	15	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,6,0,15),nrow=2))$p.value
Lymphoid tumor	MTNN	SOX17	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	ANKRD11	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	DNAJB1	0	7	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,21),nrow=2))$p.value
Lymphoid tumor	MTNN	NEGR1	0	2	0	15	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,15),nrow=2))$p.value
Lymphoid tumor	MTNN	SH2D1A	0	6	0	25	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,6,0,25),nrow=2))$p.value
Lymphoid tumor	MTNN	INSR	0	3	0	17	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,17),nrow=2))$p.value
Lymphoid tumor	MTNN	POLE	0	11	0	38	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,11,0,38),nrow=2))$p.value
Lymphoid tumor	MTNN	NKX3-1	0	6	1	17	0.000000	0.055556	0.055556	0	fisher.test(matrix(c(0,6,1,17),nrow=2))$p.value
Lymphoid tumor	MTNN	EPCAM	0	11	1	33	0.000000	0.029412	0.029412	0	fisher.test(matrix(c(0,11,1,33),nrow=2))$p.value
Lymphoid tumor	MTNN	YAP1	0	11	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,11,0,24),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST1H3J	0	2	0	8	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,8),nrow=2))$p.value
Lymphoid tumor	MTNN	RPS6KA4	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	FH	0	12	2	46	0.000000	0.041667	0.041667	0	fisher.test(matrix(c(0,12,2,46),nrow=2))$p.value
Lymphoid tumor	MTNN	TMEM127	0	9	1	25	0.000000	0.038462	0.038462	0	fisher.test(matrix(c(0,9,1,25),nrow=2))$p.value
Lymphoid tumor	MTNN	IRS1	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	FAM175A	0	6	0	28	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,6,0,28),nrow=2))$p.value
Lymphoid tumor	MTNN	GLI1	0	11	0	44	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,11,0,44),nrow=2))$p.value
Lymphoid tumor	MTNN	PMAIP1	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	H3F3C	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	PLK2	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	GREM1	0	9	0	33	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,9,0,33),nrow=2))$p.value
Lymphoid tumor	MTNN	EIF1AX	0	8	0	20	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,20),nrow=2))$p.value
Lymphoid tumor	MTNN	PPP6C	0	7	0	17	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,17),nrow=2))$p.value
Lymphoid tumor	MTNN	SHQ1	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	PIK3R3	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	HIST1H3G	0	2	0	11	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,11),nrow=2))$p.value
Lymphoid tumor	MTNN	PTPRS	0	3	0	10	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,10),nrow=2))$p.value
Lymphoid tumor	MTNN	TGFBR1	0	3	0	13	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,13),nrow=2))$p.value
Lymphoid tumor	MTNN	LATS1	0	3	0	13	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,13),nrow=2))$p.value
Lymphoid tumor	MTNN	POLD1	0	10	1	32	0.000000	0.030303	0.030303	0	fisher.test(matrix(c(0,10,1,32),nrow=2))$p.value
