cancer	gene	AYA_mut	AYA_wt	OA_mut	OA_wt	AYA_mut_ratio	OA_mut_ratio	Diff_AYA_OA	Higher_in_AYA	P
Myeloid tumor	AMFR	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	MAP3K6	0	57	0	463	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,57,0,463),nrow=2))$p.value
Myeloid tumor	HIPK1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TUSC3	0	57	0	441	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,57,0,441),nrow=2))$p.value
Myeloid tumor	RGL3	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	COL5A1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	RPS4Y2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	MKRN9P	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	COBLL1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	MAML3	0	19	0	18	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,18),nrow=2))$p.value
Myeloid tumor	HUWE1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	PSG11	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	SHPRH	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TMEM132D	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	LAMA4	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	GLIPR1L2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CR2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	MARCH7	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ZIC3	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	OAS2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	SMARCA1	0	57	0	441	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,57,0,441),nrow=2))$p.value
Myeloid tumor	PHIP	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	SLC5A1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	FMNL2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	KHDRBS2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ZCCHC16	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	DOCK11	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	IDS	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ABR	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	DGKK	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	FSIP2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	DNAH7	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ADAMTSL3	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	GYLTL1B	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	SNRPEP5	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	EXOC2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	SPDYE7P	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	STEAP2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CHFR	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	LETMD1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TACR1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CNTNAP2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TNIP2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	USH2A	0	23	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,23,0,4),nrow=2))$p.value
Myeloid tumor	ATRN	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	C17orf80	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	DMXL1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ZHX2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	IGHV4-34	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	PIP4K2A	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	MAOA	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ATP6V1E1P1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ZKSCAN7	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	UGT2B15	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CDKAL1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ZNF618	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	EIF4A1P12	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	PIWIL4	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	FAM153B	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	PROX2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CDH11	0	55	0	441	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,55,0,441),nrow=2))$p.value
Myeloid tumor	ST5	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	GMPR	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	KIAA1217	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	DNAJC8	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	SOX2-OT	0	1	0	5	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,5),nrow=2))$p.value
Myeloid tumor	UBR2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	LRRC6	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	GPAM	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TSC22D1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	HNF4G	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	WDPCP	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TOR1B	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ACP1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ELAC2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	FAM81B	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CENPQ	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CTPS2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	NLRP2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CHN1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TTTY23B	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	WDR36	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	SDAD1P2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TPH2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	EIF3KP1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	MTTP	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	FAT3	0	39	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,39,0,24),nrow=2))$p.value
Myeloid tumor	RPS20P32	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	IGHJ3	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TUBB4AP1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	DLGAP1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ANTXR1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	KIF2B	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	COG4	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	LZTR1	0	93	0	462	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,93,0,462),nrow=2))$p.value
Myeloid tumor	PJA2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CCNG2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	SPATA31A6	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TKTL1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	MAP3K7	0	95	0	483	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,95,0,483),nrow=2))$p.value
Myeloid tumor	RIT2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	RAB6C	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	LTF	0	55	0	441	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,55,0,441),nrow=2))$p.value
Myeloid tumor	TUFMP1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CA10	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	IGHJ1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	YLPM1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	MYLK3	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	LAX1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	LINC00880	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	RTKN2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	NRG3	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	PSMC1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	STPG2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	RFTN2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	LRBA	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	KRT33A	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CCKAR	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	GPATCH8	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CDH23	0	2	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,4),nrow=2))$p.value
Myeloid tumor	AFG3L2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ABCB5	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	OR4D11	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	AMTN	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CDHR5	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	LINC00518	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	PLD1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	SNTG1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	RPS15	0	2	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,4),nrow=2))$p.value
Myeloid tumor	HECW1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CNTLN	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	IFNAR2	0	2	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,4),nrow=2))$p.value
Myeloid tumor	NUP98	0	62	0	512	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,62,0,512),nrow=2))$p.value
Myeloid tumor	ZNRF4	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	AZU1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ZBBX	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	PAH	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	POLD2P1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CBWD6	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	SRCAP	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TRIM4	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	BFAR	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TBX4	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	FIP1L1	0	23	0	67	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,23,0,67),nrow=2))$p.value
Myeloid tumor	TBC1D28	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	FGD4	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	STT3A	0	1	0	5	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,5),nrow=2))$p.value
Myeloid tumor	FANCM	0	76	1	569	0.000000	0.001754	0.001754	0	fisher.test(matrix(c(0,76,1,569),nrow=2))$p.value
Myeloid tumor	SULT1A2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	COL4A4	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	MKI67	0	58	0	464	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,58,0,464),nrow=2))$p.value
Myeloid tumor	PRKCB	0	55	0	441	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,55,0,441),nrow=2))$p.value
Myeloid tumor	PPTC7	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TREH	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	MAGEH1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	NKX2-1-AS1	0	1	0	5	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,5),nrow=2))$p.value
Myeloid tumor	IGSF1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	DOCK2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	KRT8P8	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	BMP4	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	NCAM2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	PTGR2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	USH1C	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	EAPP	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	OR4K11P	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	OTC	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CHD2	0	95	0	484	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,95,0,484),nrow=2))$p.value
Myeloid tumor	FAM86A	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TRMT11	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	MFSD4	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	FREM1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	FANCL	0	114	0	613	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,114,0,613),nrow=2))$p.value
Myeloid tumor	PLA2G6	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	CASP3	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	PTPRN2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	SIL1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	NFIA	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	FOXK1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ZWINT	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	PRKACB	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	SCNN1B	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ANKRD20A12P	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	ZFYVE27	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	LRRIQ1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	XPNPEP2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	DRD2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	GEMIN2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	GRIK4	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	MYO5B	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	PCBP1-AS1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	PLEKHS1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	DUSP13	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	XPO7	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	TAF4B	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
Myeloid tumor	MIB1	0	57	0	441	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,57,0,441),nrow=2))$p.value
