cancer	gene	AYA_mut	AYA_wt	OA_mut	OA_wt	AYA_mut_ratio	OA_mut_ratio	Diff_AYA_OA	Higher_in_AYA	P
PC	JAK2-intergenic	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	BCL2-intragenic	0	1	0	33	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,33),nrow=2))$p.value
PC	TRAF7-intragenic	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	TET2-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	MLH1-TRIM71	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	DNMT3A-intragenic	0	0	1	30	NA	0.032258	NA	NA	fisher.test(matrix(c(0,0,1,30),nrow=2))$p.value
PC	PRKDC-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	CIITA-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	CIITA-TOX2	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	CSDE1-NRAS	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	DLG2-REL	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	WHSC1L1-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	CD274-intragenic	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	ETV6-intragenic	0	2	0	35	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,35),nrow=2))$p.value
PC	STAT3-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	MED12-intragenic	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	CIITA-PPFIBP2	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	BRCA2-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	ALK-NPM1	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	CXCR4-intragenic	0	1	0	33	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,33),nrow=2))$p.value
PC	NOTCH1-TRAV29DV5	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	ATAD5-NF1	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	PALB2-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	RP11-145E5.5-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	IKZF1-NOTCH1	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	NOTCH1-intragenic	0	1	0	33	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,33),nrow=2))$p.value
PC	CDKN2A-intragenic	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	ATRX-EXOC4	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	ATRX-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	SAT2-TP53	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	FIP1L1-PDGFRA	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	KLF2-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	MCL1-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	BCL6-IGLV3-1	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	NFKBIA-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	BAP1-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	ATR-intragenic	0	2	2	97	0.000000	0.020202	0.020202	0	fisher.test(matrix(c(0,2,2,97),nrow=2))$p.value
PC	CIITA-CLEC16A	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	SF3B1-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	GNAQ-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	CSF3R-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	CBL-intragenic	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	DAXX-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	CDKN1B-intragenic	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	AXL-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	IL7R-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	KDM6A-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	CD79B-intragenic	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	ARID1A-intragenic	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	MYB-ZFAT	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	BCL6-GAPDH	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	BCL6-intragenic	0	3	0	101	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,101),nrow=2))$p.value
PC	FYCO1-RAF1	0	0	1	30	NA	0.032258	NA	NA	fisher.test(matrix(c(0,0,1,30),nrow=2))$p.value
PC	RSPO2-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	YAP1-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	FOXO1-SHANK1	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	CIITA-intragenic	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	B2M-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	FAS-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	RAD52-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	KMT2A-LRRC28	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	ERG-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	SOX9-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	BCL11B-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	ARID5B-CIITA	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	DMD-MYC	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	ARSB-NPM1	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	AL122127.3-BCL6	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	ID3-intragenic	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	ANKRD11-TP53	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	H3-3A-RBM34	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	BORCS8-MEF2B-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	NSD2-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	BCL6-LINC00513	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	ABRAXAS1-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	BCL6-MIR4537	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	AFDN-KMT2A	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	KMT2A-TAPBP	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	KMT2A-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	KRT83-NTRK3	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	SS18-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	SAMM50-SLC34A2	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	IKZF2-NOTCH1	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	XPO1-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	ERC1-RAD52	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	MEF2B-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	KLLN-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	RMRP-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	USP28-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	CALR-intragenic	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	ALK-MED12	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	DYM-TMPRSS2	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	B2M-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	AKT2-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	CIITA-RP11-876N24.2	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	TUT4-UROD	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	SOCS1-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	ALK-intergenic	0	2	0	99	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,99),nrow=2))$p.value
PC	ALK-CLTC	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	ATRNL1-WT1	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	EGLN1-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	KMT2A-RP11	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	ZNF276-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	RARA-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	RUNX1-RUNX1T1	0	4	0	72	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,72),nrow=2))$p.value
PC	-RUNX1	0	4	0	72	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,72),nrow=2))$p.value
PC	ETV4-intergenic	0	2	1	67	0.000000	0.014706	0.014706	0	fisher.test(matrix(c(0,2,1,67),nrow=2))$p.value
PC	MEF2BNB-MEF2B-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	TET1-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	CALR-MUC16	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	APC-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	POLE-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	FLT3-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	ERBB4-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	CAPRIN1-JAK2	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	PNKP-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	NBEAL2-SETD2	0	2	1	67	0.000000	0.014706	0.014706	0	fisher.test(matrix(c(0,2,1,67),nrow=2))$p.value
PC	U2AF1-intragenic	0	2	1	67	0.000000	0.014706	0.014706	0	fisher.test(matrix(c(0,2,1,67),nrow=2))$p.value
PC	WWTR1-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	MYCL-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	XRCC1-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	LIG4-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	HRAS-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	IKZF1-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	BCL6-RP11	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	BCL6-SEPT3	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	BRCA1-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	GNAS-intragenic	0	2	1	67	0.000000	0.014706	0.014706	0	fisher.test(matrix(c(0,2,1,67),nrow=2))$p.value
PC	CSNK1G1-KMT2D	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	ATM-EPS15	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	KDM5A-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	KRAS-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	BAP1-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	WT1-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	CLIC4-CRTC1	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	ALK-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	EWSR1-intragenic	0	2	1	67	0.000000	0.014706	0.014706	0	fisher.test(matrix(c(0,2,1,67),nrow=2))$p.value
PC	PDGFRA-intragenic	0	2	1	67	0.000000	0.014706	0.014706	0	fisher.test(matrix(c(0,2,1,67),nrow=2))$p.value
PC	FLT4-MFSD6	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	DIS3-intergenic	0	2	1	67	0.000000	0.014706	0.014706	0	fisher.test(matrix(c(0,2,1,67),nrow=2))$p.value
PC	CCND3-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	IGLJ3-SOCS1	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	IGLV2-14-SOCS1	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	NFKBIE-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	RELA-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	CD274-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	RET-TIMM23	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	EPCAM-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	PML-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	CHD2-MGA	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	KMT2A-MLLT10	0	3	0	70	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,70),nrow=2))$p.value
PC	FOXO1-IQGAP2	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	FOXO1-ZBTB3	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	FAAP20-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	KDM5C-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	FAM46C-intragenic	0	2	1	67	0.000000	0.014706	0.014706	0	fisher.test(matrix(c(0,2,1,67),nrow=2))$p.value
PC	SUZ12-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	SETD2-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	RUNX1-intragenic	0	4	0	72	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,72),nrow=2))$p.value
PC	ATM-ZBTB16	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	BCL6-CHD6	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	ATXN2L-JAK2	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	GLI1-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	BRCC3-TRAJ31	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	SHBG-WRAP53	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	KLKP1-POLD1	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	HELQ-SMAD4	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	BCL6-RHOH	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	PIM1-TOX	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	NFKBIZ-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	GEN1-GREB1	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	CSNK2A1-KMT2D	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	WHSC1-intergenic	0	2	1	67	0.000000	0.014706	0.014706	0	fisher.test(matrix(c(0,2,1,67),nrow=2))$p.value
PC	CDKN1B-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	SRSF2-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	NEK4-PBRM1	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	BCL6-MBNL1	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	CHEK1-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	FH-PHB	0	2	1	67	0.000000	0.014706	0.014706	0	fisher.test(matrix(c(0,2,1,67),nrow=2))$p.value
PC	BCL6-SPINK4	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	CTNNB1-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	AKT1-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	CRTC1-UBE3B	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	FAH-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	MET-intergenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	PTEN-intragenic	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	MAG-MAPKBP1	0	2	0	68	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,68),nrow=2))$p.value
PC	BTG1-intragenic	0	2	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,4),nrow=2))$p.value
PC	KMT2A-SEPT9	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	ARHGEF12-KMT2A	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	CIITA-SOCS1	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	ERG-FUS	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	PAX5-intragenic	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	IKZF1-intragenic	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	RUNX1-TAF3	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	EBF1-JAK2	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	PDGFRB-PRKCA	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	KMT2A-rearranged	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	NSD1-NUP98	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	TP63-intragenic	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
PC	CREBBP-KAT6A	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	BCL6-fusion	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	BRCA1-intragenic	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
