Uniprot Degree Betweenness Closeness Transitivity Pagerank Eccentricity Eigenvector
NELFCD 5 9.06572295049107e-06 0.286198758048624 0 3.43275803334324e-05 8 0.0118013514917857
NEGR1 1 0 0.666666666666667 0 6.10695528636769e-05 2 3.38479936391679e-19
NDUFS1 24 0.00018431203925066 0.307749168411975 0.0905797101449275 0.000128276534406216 8 0.0273511072175862
NDUFB8 1 0 0.225178935222745 0 1.86461832504921e-05 9 0.000120579363305972
NDUFAF4 9 9.07268550031107e-05 0.288346107673839 0.138888888888889 6.15955256163519e-05 8 0.0129126335624355
NDUFA7 5 2.30502014337266e-05 0.270030700047563 0.1 3.66686404738297e-05 9 0.00439265809202889
NDUFA13 12 0.000374210330300375 0.29248530548205 0.212121212121212 9.53118609376408e-05 8 0.00988805127528091
NDUFA12 10 5.44931329961524e-05 0.265789921688798 0.244444444444444 7.74790266665586e-05 9 0.00309197621950589
NCBP3 27 0.000369483802884413 0.276737642080074 0.0826210826210826 0.0001794644579358 7 0.00620622661838098
NCAPD3 4 0.000161526006647021 0.245190420102081 0 5.03229506848346e-05 9 0.00117972235866861
NCAPD2 2 0 0.176902158517931 1 4.02852982985519e-05 10 9.813293184195e-07
MTF2 18 7.31995992034215e-05 0.302216415021293 0.176470588235294 9.3721797370638e-05 8 0.029614679383286
MTA3 7 3.05910866447836e-06 0.272225975894161 0.523809523809524 4.47034231605875e-05 8 0.00574674838917763
MMS19 9 0.000255824057789431 0.270317065252678 0.0833333333333333 8.09201005575161e-05 8 0.0023910529245348
MLKL 3 5.67588600452514e-06 0.257626699119243 0 2.9282149085989e-05 9 0.00291259020957558
MKLN1 17 0.000503255490582454 0.268683044357441 0.0955882352941176 0.000140725679181266 7 0.00374339698099251
MED30 20 0.000131700307291944 0.307612737975026 0.347368421052632 9.79455984065514e-05 8 0.027734140596565
MED11 19 5.52243888940314e-05 0.288525953475479 0.245614035087719 9.46676126209355e-05 8 0.0208323560428514
MBTD1 8 5.01647581311103e-06 0.270200108166577 0.464285714285714 4.88989358279253e-05 8 0.00414708629035007
MBD2 7 9.53939113351704e-06 0.267715522784756 0.428571428571429 4.5847302111224e-05 8 0.00348735837041767
MARK4 14 0.000136906246420097 0.305969966438843 0.043956043956044 7.63917575397145e-05 8 0.0400410316014846
MARK1 8 7.37927630902797e-05 0.299894352669996 0.107142857142857 5.23347140066338e-05 8 0.0122931838654659
MAPK7 11 2.53100261391448e-05 0.269297110823631 0.109090909090909 7.46760309222142e-05 8 0.0058242347883231
MAP4K3 2 1.93575786272885e-07 0.23852264914827 0 2.38815513782222e-05 8 0.000430237152871204
MAP1B 9 0.000103079559848433 0.279944414559799 0.166666666666667 7.13078433114702e-05 8 0.0034933671013455
LTBP1 1 0 0.240418856229909 0 1.64081060423674e-05 9 0.00151864558691464
LIN9 5 7.20831807113349e-06 0.245378283334316 0.2 4.47330964616675e-05 8 0.000674894252215154
LAMTOR3 11 0.00035389426850817 0.258747488139877 0.2 8.94571040516766e-05 9 0.00295584200138924
KLF13 2 4.76096207343783e-06 0.21130096430384 0 3.28334888733158e-05 9 4.32646761202315e-05
KBTBD6 6 1.28129367665689e-06 0.26073523578899 0.333333333333333 4.32015353444414e-05 8 0.00217720065076024
KAT2B 18 0.000233974701491612 0.28764220901847 0.0718954248366013 0.000123968018397016 8 0.0112817735655459
ITCH 16 0.000488904768709215 0.28058588309296 0 0.000124702034143658 8 0.00863397498479685
IRS4 7 1.18751208746436e-05 0.264506565014824 0 5.05179944748502e-05 8 0.00182192666426036
IRF2 6 0.000171163539852337 0.228136187623292 0 7.31638112832231e-05 9 0.000188098264771054
INPP5E 2 4.36748367963691e-06 0.2418714537462 0 2.47878822321425e-05 8 0.000422579691253616
INO80D 5 3.47578172935612e-07 0.264064779382228 0.8 3.47198452282541e-05 9 0.00390781894341601
INO80C 4 2.1956435581039e-07 0.264904876031305 0.5 2.99366473958341e-05 9 0.00391811585756074
INO80B 68 0.000631719425238747 0.331422809531391 0.0693590869183494 0.000290723960899776 8 0.225542756002861
IL4R 5 3.71707475792746e-05 0.232822577638594 0.2 6.14819277247491e-05 9 0.00040442676616324
IL20 2 0 0.185791211733555 1 5.33683108839619e-05 10 3.23190665048475e-06
IFT88 23 0.000236944549877876 0.279969514928719 0.276679841897233 0.000136909900121091 8 0.0112792903635712
IFT81 11 6.418497654912e-07 0.236311348242328 0.909090909090909 7.45836625519061e-05 8 0.000630910012727739
IFT80 14 1.02735737661523e-05 0.246336508687849 0.648351648351648 9.24234734229699e-05 8 0.000946752932720293
IFT74 16 0.000205054124163062 0.276657954193062 0.475 9.56820190614744e-05 8 0.010781631365352
IFT57 17 0.000381005891837299 0.296491477947111 0.183823529411765 0.000105810617452724 8 0.0130026688481979
IFT52 15 0.000200305519866825 0.251196653392864 0.542857142857143 0.000109492651337036 8 0.00131825699215761
IFT46 10 0.000140532922969244 0.26178998113603 0.6 7.06244931900958e-05 8 0.00523662704927228
IFT43 12 0.000239700065341564 0.291271192369581 0.106060606060606 7.72224898236847e-05 8 0.0169311528879696
IFT27 15 0.000255754330765925 0.275942823056359 0.495238095238095 9.74388414190214e-05 8 0.0098335447562028
IFT22 14 1.35270341082947e-05 0.246638099563595 0.681318681318681 9.4841278119116e-05 8 0.000890731916331543
IFT172 12 4.28704027219991e-06 0.237172914055676 0.681818181818182 7.98907809890023e-05 8 0.000737507861766741
IFIH1 5 4.44661632384625e-05 0.253136336920614 0 5.3411801434507e-05 9 0.00109505284840025
HECTD1 1 0 0.226477361330215 0 1.82580779220734e-05 9 0.000194901137559211
HCFC2 3 4.08533266974167e-05 0.244293621765408 0 3.83227004487214e-05 8 0.000547365671063347
HADHB 5 1.40496264642268e-05 0.263713525611249 0.3 4.24888596962587e-05 8 0.00154473877455439
GTF3C5 6 4.41419848550234e-05 0.283136490376986 0 3.91786302452729e-05 7 0.0286622892876317
GTF3C4 2 2.86224127452329e-06 0.255116630581315 0 2.32264104057563e-05 7 0.00104188158546871
GTF2H3 8 7.91194117702294e-07 0.255241754199534 0.821428571428571 5.43806638814481e-05 8 0.00193667603935591
GREM1 4 2.88185086994405e-05 0.274995046126071 0 3.21129376816106e-05 8 0.0125378731494321
GP6 3 5.59912335005209e-07 0.263218899496323 0 2.69380749456609e-05 8 0.00201286106027081
GID4 6 4.54265783904732e-07 0.249969979586119 0.866666666666667 4.69174348941565e-05 8 0.000951998332531653
GCN1 3 3.66851537822902e-06 0.258153858873135 0 3.1500952913845e-05 8 0.00131931689036524
GATAD1 4 5.04933170538949e-06 0.259279249356473 0.333333333333333 3.40121810139388e-05 8 0.00232872397370318
GAN 7 0.000101053552514256 0.268492443947634 0.0476190476190476 6.06931558828175e-05 8 0.00352010544172425
GAB2 14 0.000183317514039758 0.310920813522193 0.175824175824176 8.73452105240604e-05 8 0.0177465986085634
FGR 5 3.52587658771167e-07 0.283895897261052 0.8 3.75732936203625e-05 8 0.00674879375455562
FBXW8 3 4.87113278955105e-06 0.272951769050897 0.333333333333333 2.89382710994957e-05 8 0.0025273768392012
FBXW11 10 0.000348708078109462 0.272910020539265 0.0444444444444444 9.54877412839894e-05 8 0.00340621854794758
FBXO33 3 2.04051441888126e-06 0.252267172951465 0.666666666666667 2.97298483434645e-05 9 0.000955483180155042
FBXL15 4 2.83956105407722e-06 0.257038195587751 0.166666666666667 3.44646375521102e-05 9 0.00144363579138796
F2R 1 0 1 0 7.92832791564362e-05 1 0
EXOC6 9 3.77968202976363e-05 0.285264023387539 0.333333333333333 5.93043258932179e-05 9 0.0118008064446271
EXOC3 9 6.61459672634777e-05 0.270950387226934 0.277777777777778 6.11421128094791e-05 9 0.00840414041975645
EXOC2 8 3.36568717062359e-06 0.262009649674848 0.535714285714286 5.73750643406495e-05 9 0.00390557235779382
EPOP 3 1.77527799387893e-07 0.240794293425872 0 2.68225175063924e-05 9 0.00102378542721627
EPC2 5 9.78092634605496e-07 0.274041731575137 0.7 3.40303014002541e-05 8 0.00557965553202298
EMSY 11 0.000162186811347184 0.287602468453532 0 7.89783956489323e-05 8 0.0094072992643521
EMC7 13 0.000517795302831371 0.294992914501653 0.230769230769231 8.72165839648469e-05 8 0.0472972168941469
ELMO2 2 0.000157045021559645 0.261521388638791 0 4.20356305437423e-05 8 0.00224436001928479
EIPR1 5 6.02195207805652e-05 0.24225614368563 0.2 5.19709489064882e-05 8 0.00111795850756744
EEF2K 1 0 0.214402197236289 0 2.00089498826481e-05 9 4.75281465476319e-05
EED 25 0.000277978253591263 0.308982509957203 0.116666666666667 0.000130699565860413 8 0.041259745534067
E4F1 8 2.84227218901519e-05 0.284257720931291 0 4.9291470012545e-05 8 0.0147452398700464
DYNC2I2 11 0.000120675028791675 0.292663495559669 0.272727272727273 7.42761865006401e-05 8 0.0179874874659818
DUSP8 1 0 0.246122923522573 0 1.64351971818284e-05 8 0.00109007701697969
DPF3 5 5.62792760881649e-07 0.268833405079638 0.7 3.55282962066565e-05 9 0.00697323119393251
DOK1 2 6.38018630152849e-06 0.262825638651572 0 3.03272537646399e-05 9 0.00138910328963347
DLG3 11 0.000333999115622427 0.26669798428425 0 0.000107489207481912 9 0.00270126805846692
DDR2 4 0.000158090471059288 0.27005989318688 0.166666666666667 4.62861074930678e-05 8 0.00397144156627978
DBT 2 9.75935438611287e-07 0.230430049997233 0 2.46198908592379e-05 9 0.000300690921907356
CTLA4 6 0.000217154632388026 0.261565202822978 0 5.61585037748505e-05 9 0.00130509228498295
CSAG2 1 0 0.23491573879025 0 1.73082754937645e-05 9 0.000279349112570949
CRY1 5 2.83601037027217e-05 0.250883818094167 0 4.56535467789137e-05 9 0.00223692427866515
CFH 4 0.000197791099234856 0.232579792186511 0.166666666666667 6.08275321938863e-05 9 0.000215572822525372
CFAP161 4 8.08424062628905e-07 0.264232372167806 0 2.8862279685424e-05 8 0.00414314594075267
CDYL 5 4.47668253248915e-06 0.270217645277141 0.1 3.55846735680403e-05 8 0.00407882783006454
CDK20 4 1.32692730989362e-05 0.264042449738917 0 3.33859711027916e-05 8 0.00128792514843885
CDK11A 4 7.7413078676265e-06 0.270586451179618 0.166666666666667 3.23331683309419e-05 8 0.004006070220184
CDK10 3 0.000160784538868834 0.272368449745949 0 4.25243295872655e-05 9 0.00449477038364777
CDCA4 24 0.000143723442786082 0.308227629435862 0.0289855072463768 0.000114050555857064 8 0.0382391948115238
CCNQ 1 0 0.214067802420046 0 2.39410519232337e-05 10 6.27170871407205e-05
CCL17 5 1.31502194994523e-05 0.227678734186445 0.4 5.02098571165947e-05 9 0.000169752597085679
CCDC28B 11 4.41374738297924e-05 0.290411086309524 0.0181818181818182 6.31586844307661e-05 7 0.0255806462104396
CAPZA2 14 0.000381669846735583 0.254513591718629 0.043956043956044 0.000142619266767397 7 0.00118524453992473
CALU 5 2.61303965631398e-05 0.291979334689202 0.2 3.86325694752356e-05 8 0.00626923924955515
CACYBP 6 3.15449210527611e-05 0.270991538294641 0 4.71238944543272e-05 8 0.00267071419173434
CABIN1 3 8.43950045460276e-07 0.222535010512062 0.333333333333333 3.31345462918662e-05 9 0.000158517248542517
C2CD3 1 0 0.217194727506695 0 1.86511216798345e-05 8 7.52403108956402e-05
C1QTNF9 1 0 1 0 7.92832791564362e-05 1 0
BRSK2 2 9.7810607167806e-07 0.251850059484201 0 2.17241137706013e-05 8 0.00106493569138343
BRD2 3 2.92299660411333e-06 0.251748533650455 0 2.89257223944957e-05 8 0.000918061189977448
BCKDHB 3 2.27871433262082e-07 0.245378283334316 0.666666666666667 3.0806431723331e-05 9 0.00146032611857977
BAZ1A 2 1.46855362328568e-07 0.214494246951743 0 3.12489724087189e-05 9 5.45078164203968e-05
BAP18 8 2.63299129401205e-05 0.293426678569751 0.107142857142857 4.76745314993474e-05 8 0.0232107269397995
B9D2 13 0.000259099242443502 0.282247130073217 0.0384615384615385 8.96190734879438e-05 9 0.0125932442145099
ATXN1L 25 0.000174582548877755 0.285681610247027 0.07 0.000121492596884619 8 0.0343598648028729
ATP2A2 9 0.000268208279694515 0.297253557998953 0.0277777777777778 7.01142438575518e-05 8 0.00922118684497293
ATP1A1 4 3.55807486708304e-06 0.253980519348476 0 3.6134792995558e-05 9 0.000899830305509019
ASS1 2 1.78624460389691e-07 0.216524512863186 0 3.4071206809577e-05 10 0.000106420945144558
ASCL1 5 1.87540245065457e-05 0.285081712772756 0.1 3.59083056526136e-05 8 0.00924122569537284
ASB8 2 1.92410137381527e-06 0.251505205291879 0 2.35832134033739e-05 8 0.00119223127578951
ARHGAP24 1 0 0.252506873685913 0 1.69986291425997e-05 8 0.00110353412805873
APOBEC3B 3 2.50452685546152e-06 0.266635356403305 0 2.55809235890058e-05 9 0.00236691969397626
AP2A2 2 0 0.263908551144167 1 2.3096690396388e-05 9 0.00161799105336945
ANKS3 2 0 0.249914960882006 1 2.16935049893358e-05 9 0.000925237663469223
ANKRD52 3 1.67390539309154e-05 0.242967746955608 0 3.41835868494312e-05 8 0.000461748057942243
ANAPC13 9 4.68752581905724e-05 0.280428388603247 0.444444444444444 6.40962832070543e-05 8 0.00810139177488948
AKT1S1 3 4.4635784802864e-06 0.251221916044814 0.333333333333333 2.9679507970885e-05 8 0.000949098559378496
ACAD9 7 3.45823330749632e-05 0.25262434012257 0.523809523809524 5.77375195559091e-05 9 0.000866619283790455
ABCG2 1 0 0.226526651794621 0 1.75367561241267e-05 9 0.000156556294147845
AAK1 3 2.43351325437049e-06 0.24255724079001 0 3.21254272243317e-05 9 0.000588265705123044
ZW10 9 0.00033731785904951 0.270656814094091 0.222222222222222 7.44820614748084e-05 8 0.00484267817161067
TMPRSS2 61 0.000202099892486614 0.287927338112912 0.0251366120218579 0.000253185974473291 9 0.0154994351609069
SUGP1 4 3.28323439221157e-07 0.255231322543731 0.5 3.11404100431081e-05 9 0.00228566572329849
STAT6 4 1.22940897615273e-05 0.241595419552014 0.166666666666667 3.95523624183442e-05 9 0.000567807476275752
SH3RF1 2 1.21923923131161e-05 0.249018083218693 0 2.70928455077248e-05 9 0.000721113553498046
SCUBE3 1 0 0.243693052114023 0 1.69371843827673e-05 9 0.000539576794145669
SCRIB 28 0.000813809173000418 0.285498765657859 0.00793650793650794 0.000223932714698544 8 0.00837562929582783
S100A7 4 4.14593865854803e-05 0.263246638283522 0 4.12738942941737e-05 9 0.00140873698798793
S100A7A 2 1.13826169836137e-06 0.225695699313336 0 2.99110320185636e-05 9 0.00021556400552828
RASSF6 1 0 0.229506991786259 0 1.73203250472352e-05 9 0.000195707625041758
QKI 14 6.19814084857023e-05 0.288913048506859 0.0989010989010989 7.99272854248799e-05 8 0.0132047127581061
PTK6 28 0.000206335367366518 0.317424011385585 0.0291005291005291 0.00013546592670518 8 0.0431253769923591
PRMT1 23 0.000214562341758866 0.299154511269191 0.0474308300395257 0.000131190216401178 8 0.0196674850053321
PRKX 4 2.60227167518724e-05 0.266777735059165 0 3.67553603348186e-05 8 0.0026800477393602
PRC1 5 4.07452002478583e-06 0.267320163516897 0 3.38209902056585e-05 8 0.00743611224542984
PPP1R26 6 0.000163200986062401 0.284990644822708 0 4.91176382448246e-05 8 0.0211295867353266
PIM1 14 0.000243624619493469 0.292862502344776 0.021978021978022 9.29643523631084e-05 8 0.0112199820876645
PBX2 20 9.88128366753978e-05 0.292979287373038 0.0315789473684211 0.000106683346198505 8 0.0411247413785418
PAN3 3 1.81792256806454e-05 0.226444512935801 0.333333333333333 3.91862170931458e-05 9 9.91974544922643e-05
NUMB 7 4.03647800122385e-05 0.292896841216612 0.19047619047619 5.12481881016678e-05 8 0.0062071063169007
NR5A2 5 1.55966738264008e-05 0.255863976236812 0 4.56319709696694e-05 9 0.00114036954092522
NOC2L 2 8.2159258106219e-06 0.260865932872449 0 2.46859663587891e-05 8 0.00116645346928086
NKX3-1 7 0.00019401581474728 0.278869340001786 0.0476190476190476 5.71766502827881e-05 9 0.010699098959726
NEK9 12 0.000110798492928066 0.287139638604074 0.106060606060606 7.40119487512395e-05 7 0.00830060884044344
NCOA3 11 7.90048754970794e-05 0.280189335307446 0.0727272727272727 8.05817903666212e-05 8 0.00445764959661719
NAP1L2 14 9.79375520194984e-05 0.303700821864514 0.021978021978022 7.76347958018977e-05 8 0.024099398744017
MTM1 4 5.64419466406232e-05 0.251824670349611 0 4.21301449159026e-05 9 0.0013061489091643
MSH4 2 9.21697941582095e-08 0.252155128903963 0 2.09372371525369e-05 9 0.00163551997729346
MPP4 3 7.54363513232619e-06 0.258431615973515 0.333333333333333 3.17086327568072e-05 9 0.00206013195275922
MED25 34 0.000425910053733328 0.308844984050839 0.101604278074866 0.000154689296937758 8 0.0585193462306185
MAP2K6 5 3.78414817831626e-05 0.290276099284187 0 4.12805098174322e-05 8 0.0123925585716375
MAGI3 4 1.94083837633328e-05 0.235811652758373 0 4.15194208146777e-05 9 0.000325017559544591
LCE1F 69 0.000360703875438823 0.31760158673651 0.387041773231032 0.0002634730177895 8 0.274325474169156
KRT83 40 9.434696761909e-05 0.318176028531397 0.197435897435897 0.000156691122286176 8 0.180443167882555
KRT75 122 0.000978822287313606 0.339716041995322 0.100528383687847 0.000491307927703485 7 0.320097084384175
KRT39 33 2.92305019901465e-05 0.303575334807865 0.0303030303030303 0.000134535165856718 8 0.0781124989310493
KRT37 41 8.60628052651923e-05 0.310364535447159 0.0646341463414634 0.000168218091428862 8 0.0971564147317382
KRT35 87 0.000292971762205206 0.323801622896845 0.0390269981288426 0.000339373089001681 8 0.218407279633992
KMT5A 3 3.09049854412176e-07 0.258474400894003 0.333333333333333 2.78138495385817e-05 8 0.00138810716073811
KIAA1328 38 0.000128103904375349 0.313323131726162 0.0839260312944523 0.000167311706626122 8 0.0987902215297227
JSRP1 8 3.75265709749394e-05 0.27995068923008 0.0357142857142857 4.58154654426947e-05 9 0.00446979505446916
INTS6 3 9.62437673984549e-07 0.252690782552399 0.333333333333333 2.69372011606907e-05 8 0.00123525927462607
INPP5A 2 2.53797651756589e-06 0.21041459593322 0 3.24802768154004e-05 9 8.40786258150584e-05
IL9R 1 0 0.253923721232821 0 1.73379227418909e-05 8 0.00089918814767697
IGF2BP2 5 1.94959151180753e-05 0.267939504451357 0.2 4.09000041758434e-05 8 0.00347795648500803
HNRNPA2B1 13 0.000189147246219535 0.284906133807797 0.0384615384615385 9.5474028387464e-05 8 0.00541120180489302
HMGA1 4 5.74727550481902e-06 0.243156952069462 0 3.75905337824624e-05 9 0.000514351758845769
HIC2 3 4.18424050139202e-07 0.26749191527638 0 2.42906643496162e-05 9 0.00768950741367693
GUCY2C 1 0 0.200397907775246 0 2.20157632340886e-05 10 1.6925577060369e-05
GRHPR 1 0 0.23784586673776 0 1.58289840065489e-05 9 0.00220888433376523
GLI2 3 9.87446963857156e-07 0.258281980230779 0 2.63568594896336e-05 9 0.00200972041004216
GJA4 4 2.99795887521026e-06 0.248562160441004 0 2.98657693737335e-05 9 0.000857472904128878
GBP2 4 5.23399574082591e-05 0.134605022092898 0.833333333333333 8.47347220319723e-05 11 3.66152250167336e-10
GBP1 4 5.23399574082591e-05 0.134605022092898 0.833333333333333 8.47347220319611e-05 11 3.66152249225077e-10
FSHR 2 0.000158949664156952 0.242458360833948 0 3.73935033904516e-05 8 0.000509369262361435
FLCN 2 0 0.193559385073147 1 4.23637905971431e-05 10 9.23106412533405e-06
FKBP8 36 0.000770309874695731 0.298311399842365 0.0698412698412698 0.000174075118882039 8 0.0110421972291972
FHL1 4 2.75835580012801e-06 0.246759917812549 0 3.94754994575405e-05 9 0.000705867333043266
FGF14 17 0.000292993612753562 0.298461097304531 0 0.000101332752175695 8 0.0116139077113266
FBXW9 2 5.06608929866293e-07 0.249899959983994 0 2.31998434594177e-05 9 0.000934612210121109
ETV6 10 0.000259500077128156 0.298275779720113 0.111111111111111 7.53230723316809e-05 8 0.021444278346757
